Smiles,Molecule ChEMBL ID,pChEMBL Value,Molecular Weight,AlogP,#RO5 Violations,Document Year,Source Description,Time_hr,Source_Type,Journal
O=C(Nc1ccc(-c2ncccn2)cc1)c1ccc(C2CC2NCC2CC2)cc1,CHEMBL5962234,1.229999999967245,384.48,4.25,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Medchemcomm
O=C(Nc1ccc(-c2ncccn2)cc1)c1cccc(C2CC2NC2CCS(=O)(=O)CC2)c1,CHEMBL5960090,1.229999999967245,462.58,3.42,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
O=C(Nc1ccc(-c2ncccn2)cc1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5849827,1.229999999967245,384.48,4.25,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
O=C(Nc1ccc(Br)c(F)c1)c1ccc2c(c1)OCCO2,CHEMBL5574209,7.309803919971486,352.16,3.61,0.0,2024,Scientific Literature,,Article,J Med Chem
O=C(Nc1ccc(Br)cc1)c1ccc2c(c1)OCCO2,CHEMBL5591184,5.928117992693875,334.17,3.47,0.0,2024,Scientific Literature,,Article,J Med Chem
O=C(Nc1ccc(Br)cc1)c1coc2ccccc2c1=O,CHEMBL4592562,8.939680135792216,344.16,3.81,0.0,2016,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc(C(F)(F)F)cc1)c1coc2ccccc2c1=O,CHEMBL1814070,6.958607314841775,333.26,4.06,0.0,2011,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc(CN2CCS(=O)(=O)CC2)cc1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5959962,1.229999999967245,453.61,3.02,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
O=C(Nc1ccc(Cc2ccccc2)cc1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5852301,1.229999999967245,396.53,5.39,1.0,2017,BindingDB Patent Bioactivity Data,,Patent,
O=C(Nc1ccc(Cl)c(Br)c1)c1ccc2c(c1)OCCO2,CHEMBL5570293,7.6777807052660805,368.61,4.13,0.0,2024,Scientific Literature,,Patent,
O=C(Nc1ccc(Cl)c(Cl)c1)C1=Cc2ccccc2OC1,CHEMBL1470839,8.500312917381596,320.18,4.41,0.0,2021,Scientific Literature,,Patent,
O=C(Nc1ccc(Cl)c(Cl)c1)C1COc2ccccc2C1,CHEMBL4878916,7.103473782510445,322.19,4.18,0.0,2021,Scientific Literature,,Patent,
O=C(Nc1ccc(Cl)c(Cl)c1)c1c[nH]c2ccccc2c1=O,CHEMBL4868945,4.954677021213342,333.17,4.09,0.0,2021,Scientific Literature,,Patent,
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ccc2c1,CHEMBL3319268,9.643974142806877,305.16,4.73,0.0,2014,Scientific Literature,,Patent,
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1,CHEMBL3319244,9.23158483765407,306.15,4.12,0.0,2023,Scientific Literature,,Patent,
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2c(c1)OCCO2,CHEMBL5566805,8.096910013008056,324.16,4.02,0.0,2024,Scientific Literature,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2c(c1)OCO2,CHEMBL1328587,7.443697499232712,310.14,3.97,0.0,2024,Scientific Literature,,Patent,
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2cn[nH]c2c1,CHEMBL3319258,7.1732774798310075,306.15,4.12,0.0,2014,Scientific Literature,,Article,J Med Chem
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2nccn2c1,CHEMBL3319270,6.85078088734462,306.15,3.89,0.0,2014,Scientific Literature,,Article,J Med Chem
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2nncn2c1,CHEMBL3319271,5.6439741428068775,307.14,3.29,0.0,2014,Scientific Literature,1.25,Article,Eur J Med Chem
O=C(Nc1ccc(Cl)c(F)c1)c1ccc2[nH]ncc2c1,CHEMBL3319247,9.177609615358069,289.7,3.61,0.0,2019,Scientific Literature,,Patent,
O=C(Nc1ccc(Cl)c(F)c1)c1ccc2c(c1)OCCO2,CHEMBL5574748,7.236572006437063,307.71,3.5,0.0,2024,Scientific Literature,,Patent,
O=C(Nc1ccc(Cl)c(F)c1)c1ccc2cn[nH]c2c1,CHEMBL3319261,6.5003129173815966,289.7,3.61,0.0,2014,Scientific Literature,,Patent,
O=C(Nc1ccc(Cl)c(O)c1)c1ccc2[nH]ncc2c1,CHEMBL3319253,7.425968732272281,287.71,3.17,0.0,2014,Scientific Literature,,Patent,
O=C(Nc1ccc(Cl)c(O)c1)c1ccc2cn[nH]c2c1,CHEMBL3319267,5.206209615309182,287.71,3.17,0.0,2014,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc(Cl)cc1)c1cc(=O)c2cc(O)ccc2o1,CHEMBL5429656,7.844663962534938,315.71,3.4,0.0,2022,Scientific Literature,,Article,J Med Chem
O=C(Nc1ccc(Cl)cc1)c1ccc2c(c1)OCCO2,CHEMBL3182446,6.481486060122113,289.72,3.36,0.0,2024,Scientific Literature,,Article,J Med Chem
O=C(Nc1ccc(Cl)cc1)c1coc2ccc(O)cc2c1=O,CHEMBL5421246,7.012333735073725,315.71,3.4,0.0,2022,Scientific Literature,,Article,Bioorg Med Chem
O=C(Nc1ccc(Cl)cc1)c1coc2cccc(O)c2c1=O,CHEMBL5437543,8.080921907623926,315.71,3.4,0.0,2022,Scientific Literature,,Article,Bioorg Med Chem
O=C(Nc1ccc(Cl)cc1)c1coc2ccccc2c1=O,CHEMBL1814068,8.01879147541084,299.71,3.7,0.0,2016,Scientific Literature,,Article,Bioorg Med Chem
O=C(Nc1ccc(F)c(Cl)c1)c1ccc2[nH]ncc2c1,CHEMBL3317469,9.16874983850096,289.7,3.61,0.0,2019,Scientific Literature,,Article,Bioorg Med Chem
O=C(Nc1ccc(F)c(Cl)c1)c1ccc2cn[nH]c2c1,CHEMBL3319260,6.6307841425898575,289.7,3.61,0.0,2014,Scientific Literature,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc(F)c(F)c1)c1ccc2[nH]ncc2c1,CHEMBL3319248,8.79860287567955,273.24,3.09,0.0,2014,Scientific Literature,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc(F)c(F)c1)c1ccc2c(c1)OCCO2,CHEMBL5567122,6.920818753952375,291.25,2.99,0.0,2024,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc(F)c(F)c1)c1ccc2cn[nH]c2c1,CHEMBL3319262,5.886056647693163,273.24,3.09,0.0,2014,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc(F)cc1)c1cc2ccccc2oc1=O,CHEMBL470221,7.173925197299173,283.26,3.18,0.0,2009,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc(F)cc1)c1ccc2c(c1)OCCO2,CHEMBL5573388,5.91721462968355,273.26,2.85,0.0,2024,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc(F)cc1)c1cccc(C2CC2NC2CCOCC2)c1,CHEMBL6041175,1.229999999967245,354.43,3.7,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc(F)cc1)c1coc2ccccc2c1=O,CHEMBL4588031,8.136677139879543,283.26,3.18,0.0,2016,Scientific Literature,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc(I)cc1)c1coc2ccccc2c1=O,CHEMBL1643121,7.681054263601836,391.16,3.65,0.0,2016,Scientific Literature,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc(N2CCCC2=O)cc1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL6001106,1.229999999967245,389.5,3.92,0.0,2017,BindingDB Patent Bioactivity Data,,,
O=C(Nc1ccc(N2CCOCC2)cc1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5910205,1.229999999967245,391.52,3.63,0.0,2017,BindingDB Patent Bioactivity Data,0.1667,Article,J Med Chem
O=C(Nc1ccc(N2CCOCC2)nc1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL6010270,1.229999999967245,392.5,3.03,0.0,2017,BindingDB Patent Bioactivity Data,0.1667,Article,J Med Chem
O=C(Nc1ccc(O)c(Cl)c1)c1ccc2[nH]ncc2c1,CHEMBL3319251,6.910094888560602,287.71,3.17,0.0,2014,Scientific Literature,0.1667,Article,J Med Chem
O=C(Nc1ccc(O)c(O)c1)c1cc(=O)c2ccccc2o1,CHEMBL1814057,5.577559015901279,297.27,2.46,0.0,2011,Scientific Literature,0.3333,Article,Bioorg Med Chem
O=C(Nc1ccc(O)c(O)c1)c1coc2ccccc2c1=O,CHEMBL1814066,6.795880017344075,297.27,2.46,0.0,2011,Scientific Literature,0.3333,Article,Bioorg Med Chem
O=C(Nc1ccc(O)cc1)c1cc(=O)c2cc(O)ccc2o1,CHEMBL5423398,5.987162775294828,297.27,2.46,0.0,2022,Scientific Literature,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc(O)cc1)c1cc(=O)c2ccccc2o1,CHEMBL1814055,4.377785977033705,281.27,2.75,0.0,2011,Scientific Literature,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc(O)cc1)c1cc2ccccc2oc1=O,CHEMBL453410,6.096910013008056,281.27,2.75,0.0,2009,Scientific Literature,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc(O)cc1)c1coc2ccc(O)cc2c1=O,CHEMBL5423186,5.316142794599654,297.27,2.46,0.0,2022,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc(O)cc1)c1coc2cccc(O)c2c1=O,CHEMBL5426795,6.223298816011589,297.27,2.46,0.0,2022,Scientific Literature,,Article,J Med Chem
O=C(Nc1ccc(O)cc1)c1coc2ccccc2c1=O,CHEMBL1814064,6.526655991488966,281.27,2.75,0.0,2011,Scientific Literature,,Article,J Med Chem
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5799912,1.229999999967245,390.41,4.69,0.0,2017,BindingDB Patent Bioactivity Data,,Article,J Med Chem
O=C(Nc1ccc(OC(F)(F)F)cc1)c1coc2ccccc2c1=O,CHEMBL1814069,5.966576244513051,349.26,3.94,0.0,2011,Scientific Literature,,Article,J Med Chem
O=C(Nc1ccc(Oc2ccc(F)cc2)nc1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL6058236,1.229999999967245,417.48,5.12,1.0,2017,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc([N+](=O)[O-])cc1)c1coc2ccccc2c1=O,CHEMBL1814071,4.928854709548917,310.27,2.95,0.0,2011,Scientific Literature,,Patent,
O=C(Nc1ccc2[nH]c(=O)sc2c1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5847852,1.229999999967245,379.49,3.7,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
O=C(Nc1ccc2[nH]ccc2n1)c1ccc(Cl)c(Cl)c1,CHEMBL4450595,8.9523420821466,306.15,4.12,0.0,2019,Scientific Literature,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc2[nH]ccc2n1)c1ccc(Cl)c(F)c1,CHEMBL4450144,7.961381473955512,289.7,3.61,0.0,2019,Scientific Literature,,Article,Bioorg Med Chem Lett
O=C(Nc1ccc2[nH]ccc2n1)c1ccc(F)c(Cl)c1,CHEMBL4439889,8.487721867199738,289.7,3.61,0.0,2019,Scientific Literature,,Patent,
O=C(Nc1ccc2[nH]ccc2n1)c1ccc(F)c(F)c1,CHEMBL4532884,7.336299074610352,273.24,3.09,0.0,2019,Scientific Literature,,Patent,
O=C(Nc1ccc2[nH]cnc2c1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5813812,1.229999999967245,346.43,3.67,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
O=C(Nc1ccc2[nH]ncc2c1)c1c(F)cccc1Cl,CHEMBL3319240,5.481486060122113,289.7,3.61,0.0,2014,Scientific Literature,,Patent,
O=C(Nc1ccc2[nH]ncc2c1)c1ccc(-c2cc(F)cc(F)c2)cc1,CHEMBL5434275,5.361510743045363,349.34,4.76,0.0,2023,Scientific Literature,,Patent,
O=C(Nc1ccc2[nH]ncc2c1)c1ccc(Cl)c(Cl)c1,CHEMBL3319242,7.906578314837765,306.15,4.12,0.0,2014,Scientific Literature,,Patent,
O=C(Nc1ccc2[nH]ncc2c1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5794322,1.229999999967245,346.43,3.67,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
O=C(Nc1ccc2[nH]ncc2c1)c1cccc(Cl)c1Cl,CHEMBL3319241,5.586700235918748,306.15,4.12,0.0,2014,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc2c(c1)nc1n2CCCCC1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5870227,1.229999999967245,414.55,4.87,0.0,2017,BindingDB Patent Bioactivity Data,1.25,Article,J Med Chem
O=C(Nc1ccc2c(ccn2C(=O)c2ccc(Cl)c(F)c2)n1)c1ccc(Cl)c(F)c1,CHEMBL5747851,7.560667306169737,446.24,5.56,1.0,2017,BindingDB Patent Bioactivity Data,,Patent,
O=C(Nc1ccc2c(ccn2Cc2ccc(F)cc2)c1)c1cnccn1,CHEMBL5633536,5.782516055786093,346.37,3.87,0.0,2023,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc2c(ccn2Cc2cccc(F)c2)c1)c1cnccn1,CHEMBL5632305,6.107905397309519,346.37,3.87,0.0,2023,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc2cn[nH]c2c1)c1cnc(N2CCOCC2)c(Cl)c1,CHEMBL3319238,6.657577319177793,357.8,2.7,0.0,2014,Scientific Literature,,Article,Eur J Med Chem
O=C(Nc1ccc2nccnc2c1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5896917,1.229999999967245,358.45,3.74,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
O=C(Nc1ccc2ncsc2c1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5998317,1.229999999967245,363.49,4.4,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem Lett
O=C(Nc1cccc(-c2ccccc2)c1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5845938,1.229999999967245,382.51,5.46,1.0,2017,BindingDB Patent Bioactivity Data,0.3333,Article,Bioorg Med Chem Lett
O=C(Nc1cccc(-c2ncccn2)c1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5896819,1.229999999967245,384.48,4.25,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
O=C(Nc1cccc(-c2nnc3n2CCCCC3)c1)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5756180,1.229999999967245,441.58,4.78,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
O=C(Nc1cccc(Br)c1)c1ccc2c(c1)OCCO2,CHEMBL5566194,6.769551078621726,334.17,3.47,0.0,2024,Scientific Literature,,Article,Bioorg Med Chem
O=C(Nc1cccc(Br)c1)c1coc2ccccc2c1=O,CHEMBL4204513,8.878116474387461,344.16,3.81,0.0,2016,Scientific Literature,,Article,Bioorg Med Chem
O=C(Nc1cccc(C(F)(F)F)c1)c1cc2cc(Br)cc(Br)c2oc1=O,CHEMBL3261204,5.149353764816933,491.06,5.59,1.0,2014,Scientific Literature,,Article,Bioorg Med Chem
O=C(Nc1cccc(C(F)(F)F)c1)c1cc2cc([N+](=O)[O-])ccc2oc1=O,CHEMBL3261210,4.642065152999546,378.26,3.97,0.0,2014,Scientific Literature,,Article,Bioorg Med Chem
O=C(Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2oc1=O,CHEMBL509345,6.041773025725037,333.27,4.06,0.0,2009,Scientific Literature,,Patent,
O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(C2CC2NC2CCS(=O)(=O)CC2)cc1,CHEMBL6053137,5.318758762624412,452.5,3.98,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
O=C(Nc1cccc(Cl)c1)C1=Cc2ccccc2OC1,CHEMBL4852188,7.578396073130169,285.73,3.75,0.0,2021,Scientific Literature,,Patent,
O=C(Nc1cccc(Cl)c1)C1COc2ccccc2C1,CHEMBL4875465,6.019088062223156,287.75,3.53,0.0,2021,Scientific Literature,,Patent,
